buyerRate,productRate,rating
A17B60XTIG586O,B000052YM7,5
A16GWMW2GI8XUJ,B000052YM7,5
A1CMM9DTTAZKFQ,B000052YM7,4
A2T4RPHVVIO0BV,B000052YM7,5
A1IJDDB3VYS1NW,B000052YM7,2
ATUXNR3WHD18N,B000052YM7,5
A3LBV1K9K3NTY3,B000052YM7,5
A1Q0991O2E7MFI,B000052YM7,4
A306RZI484Q4H5,B000052YM7,5
AOJ6IGSCY7SO9,B000052YM7,5
A3D1E1TF5LNHF4,B000052YM7,5
AOF0U4JHMM902,B000052YM7,4
A32Z81BMES7MC6,B000052YM7,4
A1GQ96G63ZEIJ0,B000052YM7,5
A160VWZVLL6O8G,B000052YM7,4
ACHCRUJXKXPFU,B000052YM7,3
A2L537SFPLVMHX,B000052YM7,4
AJI9YHRHH3M79,B000052YM7,4
A34KRB4ALEWT1N,B000052YM7,5
A2TYVIRMRQA6WF,B000052YM7,5
A19DZQ1GLMCD2P,B000052YM7,4
A2SA5MTDYOA66E,B000052YM7,5
A3OYX8UAGUEZWL,B000052YM7,2
A24PRV7X6P3LQ2,B000052YM7,5
A12O4GLDUZ8CGV,B000052YM7,4
ASCOIE356154I,B000052YM7,5
A15BQ3Q4ZFF743,B000052YM7,4
A3V1HQWVKE5M8J,B000052YM7,3
A2JZK3RA4PUVH0,B000052YM7,5
A2NO2WMOXJJR8I,B000052YM7,5
A1XBCEKOJR8P0M,B000052YM7,1
A2O7983RMA1H1S,B000052YM7,1
A3HX8PCXX3XHSH,B000052YM7,2
A3LVG081YTX3G,B000052YM7,1
A3RPC1ZCFU0ZOX,B000052YM7,5
A3TO4CCTA56K43,B000052YM7,5
A2P9L3WZ4BA9S4,B000052YM7,5
A3A582ZMCKUYBI,B000052YM7,5
AK7CAW3N1XZV6,B000052YM7,5
A1QFQ5M8PY65NK,B000052YM7,5
A1TLP00O1240N6,B000052YM7,5
A1TZISUPYBIMM,B000052YM7,1
A2ILV6IPPW6W7I,B000052YM7,2
AMP6GGLHAHDAE,B000052YM7,5
A3UVR0TG2URSHD,B000052YM7,5
A1AONKCO2IHWWT,B000052YM7,5
ASIYLBR30K9T9,B000052YM7,5
A6U51CQ123V54,B000052YM7,4
A3LA4V963YNEBR,B000052YM7,1
AEP06S5JBFXPX,B000052YM7,3
A31KXHX8HCLN5Z,B000052YM7,4
A17TCO8ZXDZOWJ,B000052YM7,5
AEPAMNGB84L7L,B000052YM7,5
A23PGU6NXZ9H0H,B000052YM7,5
A30JP4N16K3NAZ,B000052YM7,4
A18Z7ICRLVHBBP,B000052YM7,5
AZM3MWNYYPF0J,B000052YM7,5
A38JIIHRVTSNYV,B000052YM7,5
AUZ8FSNOTA0DN,B000052YM7,5
A1C9SN6G7WBKGZ,B000052YM7,5
AMOO61NYK8OQ9,B000052YM7,3
A196MRX9S43CWK,B000052YM7,5
AJKY6JJU5NW9T,B000052YM7,3
ACQD3YK2P3JVZ,B000052YM7,5
AHPDVOJJLZ6J4,B000052YM7,5
A3MSW5MGTXLABC,B000052YM7,4
A2IVN0NCHQEZZN,B000052YM7,3
A24M9WOANND5UY,B000052YM7,5
A2O4C4WZE3WJ1J,B000052YM7,5
AMR6Q0R8PM7CU,B000052YM7,5
AO00REW5SA6IS,B000052YM7,5
A14HXFIC9SFSD6,B000052YM7,5
A3FU4UD3Q105YB,B000052YM7,5
A3JMSGSQJTRG9Y,B000052YM7,5
A38RAOBLPOUQVC,B000052YM7,3
A3FR4QXW7JF15E,B000052YM7,5
A1Y34W3HQJQ2RH,B000052YM7,5
A29KVXJ71EMADH,B000052YM7,5
AGS5B3APG6VFN,B000052YM7,5
A3E0N3F25GNO4J,B000052YM7,5
AFSBN7QDSBEU9,B000052YM7,5
A1ZHAO2NZ791KL,B000052YM7,4
A1QC0OQLM96HGC,B000052YM7,5
A3FNBTNGEON9PF,B000052YM7,2
A1QFV2V8VMG5ML,B000052YM7,5
ACVKQ1OZF4I7J,B000052YM7,5
A3STK5WDK5UB58,B000052YM7,3
A1YAWJTC21TX2C,B000052YM7,5
AHZSU3EUSIGIU,B000052YM7,5
A07410232KYRFR25CIUGJ,B000052YM7,5
A1JBBJMEJNYYB1,B000052YM7,5
A1XV6WQXLA2QE5,B000052YM7,5
A24P3MB57ILL6Q,B000052YM7,5
A328BMSPWOJQQ2,B000052YM7,4
A30MUXBQ7FP0Y5,B000052YM7,5
A8S3GDEVAQH7D,B000052YM7,5
A28DDV18QHGCXK,B000052YM7,5
A1V52SRONNGKYY,B000052YM7,1
A1H2GQCR128DYZ,B000052YM7,3
A1NAYNRHQVXIAL,B000052YM7,4
A2CL75VBQ1HV84,B000052YM7,4
A319SV3KWR9G3I,B000052YM7,4
AMNM9UJVET8CK,B000052YM7,5
A2KYMCDJM8888H,B000052YM7,5
AFYKVV1A6V139,B000052YM7,5
A3ESB02J6XE7XG,B000052YM7,4
A2DF7HK4RNYTAN,B000052YM7,5
A1UDKED616KVXY,B000052YM7,1
A222L22P8QSTZ7,B000052YM7,5
A1C92SAQFUBJSZ,B000052YM7,5
A8G1SNI1HKOVR,B000052YM7,5
A3HU9QGP60FRP4,B000052YM7,3
A1LBEW38UPYTY,B000052YM7,4
A1VS5Y2TZHUM9,B000052YM7,5
A3D1SSO1PSAU9X,B000052YM7,5
AVA4MFJMOYEVT,B000052YM7,5
AG0AEIR10N75F,B000052YM7,5
A37JT1T1INSZS7,B000052YM7,3
A39ZL2GHQFUE83,B000052YM7,5
AKNHDS047Y4FS,B000052YM7,5
A2BD8OSR1NQWCG,B000052YM7,5
A11X7614VJYIXF,B000052YM7,5
A265KYKU69IT5M,B000052YM7,5
ACR98MKG8ZW4H,B000052YM7,4
A2G4CPAKZRLG6Z,B000052YM7,5
ARUTO5AKBPTJV,B000052YM7,5
AEOY3VBMNGLOJ,B000052YM7,5
A1RGTL3DUGGD6B,B000052YM7,5
A2O0A1DDCND6KR,B000052YM7,5
A3L346W2FRF0UQ,B000052YM7,5
A3IE21BVP9MLDT,B000052YM7,5
A1OK6GRKNHISTG,B000052YM7,5
A2AMNC8RDVMHR8,B000052YM7,4
A1J3OCE00YMJR7,B000052YM7,5
ASCF54LSHNKDB,B000052YM7,5
A7P1BF8IH8NEL,B000052YM7,5
A2074POPCNN4OU,B000052YM7,3
A25YUPITJYA5RK,B000052YM7,5
A3CU8W81MK5MPL,B000052YM7,2
A3NMPL7RNPQ62J,B000052YM7,4
AW3XEC0Z0OAS9,B000052YM7,3
AF8P6D06S9LQN,B000052YM7,1
A2UCSVQ5D6C0G2,B000052YM7,1
A34V7BVX5FNQ58,B000052YM7,5
A3L0KDV3GPI03W,B000052YM7,5
A3PGY1E0PBTEVL,B000052YM7,3
A31AL3E22TCPVM,B000052YM7,5
A1H2Y8I8HA84ZG,B000052YM7,5
A1ZK7IIL37J7EB,B000052YM7,5
A20DC4NK8YMOQT,B000052YM7,5
A3PNFOUDM53GQ,B000052YM7,4
A110PWEZNTMMY9,B000052YM7,2
A23LQCZHDGI8OC,B000052YM7,1
A30QRGT7MI4L82,B000052YM7,2
A3RXV9VGYD09K2,B000052YM7,5
A28I825ZMKFAT7,B000052YM7,5
A3N7EED4PVH4PB,B000052YM7,5
A30YEJEKR5CQTZ,B000052YM7,2
A3JEZAW32ZHU7Q,B000052YM7,3
A1TOA2ZM42TJYZ,B000052YM7,4
A1NDOPMS22A44U,B000052YM7,4
A1E5DVHYS3TQVG,B000052YM7,4
AVGRE4ZDZF7TP,B000052YM7,4
A3874TAHJMG55G,B000052YM7,5
A2NJD6BAHZYWWC,B000052YM7,4
A1LFYHJAG0X6EH,B000052YM7,5
A1MMZW6604U9QD,B000052YM7,5
A2D3ZEQ3SNQ4G3,B000052YM7,2
A2JYS8KT4RAE5H,B000052YM7,3
ACZ94JB8BFMJ9,B000052YM7,5
A2J66PVEHDDOUR,B000052YM7,3
A3ATEZPEIR3YT3,B000052YM7,5
A3UA5MN10OBUGI,B000052YM7,3
A1EJVOQT09VYME,B000052YM7,5
A27W7VY46CE1I1,B000052YM7,3
A1O8J8OTOUWQAH,B000052YM7,5
A3FLMF8FG4VPG8,B000052YM7,4
AWQAI71O5Q7GB,B000052YM7,5
A2PJ9NRHRNN7UK,B000052YM7,5
A23GW9J4O8WSXR,B000052YM7,5
A23FPEBW9UHGQO,B000052YM7,5
AMUXU4POKNEGG,B000052YM7,2
ANLO1QJOLASKN,B000052YM7,5
A3FUJLM3KSNTAB,B000052YM7,5
A22BKQYYWPJWBF,B000052YM7,5
A2AZERFNWSFGPT,B000052YM7,3
ALFH9HWW4TO2W,B000052YM7,5
A1QXXOZNFS21Q,B000052YM7,5
A481GH230UZTR,B000052YM7,3
A23OSO8LIZH05V,B000052YM7,3
A2YANT4VAX6MH3,B000052YM7,5
A2NSX1W6QPLJCV,B000052YM7,5
A2LMME1L2K9RPL,B000052YM7,5
A3DSRU6ELJCUZ3,B000052YM7,5
A131SHZ6F9QUPV,B000052YM7,5
A14KAA5RVXWQGF,B000052YM7,1
A39GBQ2Z95XSDX,B000052YM7,2
A3NOK3V5OXZ4NW,B000052YM7,1
ALDGDQUTO41UW,B000052YM7,5
A2WRQS25UZ15MB,B000052YM7,5
A3R8XVXFHWC9Z5,B000052YM7,5
A7DP8LPPFLDPX,B000052YM7,5
A3JUVF50ORKLZE,B000052YM7,3
A25MQVMJ491J3J,B000052YM7,5
A2A54AYHCSWTI6,B000052YM7,1
A24Y19IQBDHI44,B000052YM7,5
A352DMBDL2LVA8,B000052YM7,5
AM8SFBTAY4KTY,B000052YM7,5
A1Y3RPNBJ4BCG9,B000052YM7,5
A28ZVHRY9XYUQ6,B000052YM7,5
A3919DPCCXQLO9,B000052YM7,5
A1NUR3P0MCIAA3,B000052YM7,3
A1EF37KYK7PRLV,B000052YM7,5
A964B7ID2A63W,B000052YM7,4
A1VX14RC7V7540,B000052YM7,5
A1VHVXSVK0K5N1,B000052YM7,5
A16CZELOVLFQLV,B000052YM7,5
A1V3QQE9893TB4,B000052YM7,5
A1OLVS5XCBOVXD,B000052YM7,5
AX6B4VHJTGFDW,B000052YM7,2
A9BH3FJ72UZ7U,B000052YM7,5
A2C6M5F5BM4DAY,B000052YM7,5
A1RGG9WUQ8ODJQ,B000052YM7,3
A3TQ6FYILH1445,B000052YM7,5
A1P99HOPB4LB9I,B000052YM7,5
A3TL9VKZR5WLH1,B000052YM7,5
A1S5EQR3BJOC6M,B000052YM7,4
A1B2QHIQOQ5GLB,B000052YM7,3
A3BJVKNXUKJ8ZW,B000052YM7,4
A1TYJJ4NBRRIB6,B000052YM7,5
A30K11CR9BXCN1,B000052YM7,5
A3427CLK6NZG91,B000052YM7,2
A2XJ5QEVAKGNXF,B000052YM7,5
A3300JON710DVW,B000052YM7,2
A1GMIZV2HQJTM,B000052YM7,5
AZBNM7XG2Q72M,B000052YM7,5
A2VZKIFZR2QENA,B000052YM7,5
A3N6N2W0UYJQVG,B000052YM7,4
A81GLJWE824PE,B000052YM7,3
A2L56Q5PMV6M94,B000052YM7,4
AMMMPNWG9JKTJ,B000052YM7,5
AWSU851QVO87R,B000052YM7,4
A1ZBIRMWBK2WOA,B000052YM7,5
A1WMCI8PQ8AKNY,B000052YM7,5
A2NFC2FLILRNH5,B000052YM7,5
AEELI7GC4FOXA,B000052YM7,2
A3OO2RYREGX0BK,B000052YM7,5
A2RAB8TN6RPQZ3,B000052YM7,5
ALR2ZBLAS6B8H,B000052YM7,5
A1DVVEMVASHGK8,B000052YM7,1
A1RSN09JRDY48O,B000052YM7,5
AVYEYDC974DMD,B000052YM7,5
A1YQW1EPUUX6YK,B000052YM7,5
ASVDBR74ACPJZ,B000052YM7,5
AF46F8IQ6GZLW,B000052YM7,3
A1RC6VG613MND1,B000052YM7,1
A230CAH5O7B9FQ,B000052YM7,5
AWZ6TQAFJT45Q,B000052YM7,4
AFKC5NAVUEQWE,B000052YM7,5
A3JO7Y7AEGUPZJ,B000052YM7,5
AWUECK3TQQHMD,B000052YM7,5
A3JO80BUDWGWD2,B000052YM7,5
A2SUL1E9TG816O,B000052YM7,5
AFLHSKAQE1B90,B000052YM7,5
A3E1BLONYSBZ7P,B000052YM7,5
A2TTA3F4LN5YFG,B000052YM7,4
A2D2M99SM1WRKE,B000052YM7,4
A2188TTWZPKN35,B000052YM7,5
ATX06IWCT2KC3,B000052YM7,5
A32ND7CD7JD81Y,B000052YM7,5
A30VW5U99E33UP,B000052YM7,5
A2GCDS5DOZSG6Q,B000052YM7,5
A1XA02V67WFGB1,B000052YM7,5
A1QE75C73JJIF8,B000052YM7,2
A2RM4VBWMEOIP7,B000052YM7,5
A261NMZO9U1LII,B000052YM7,5
A1B2LAJAF2F9H7,B000052YM7,5
A1JS4OE81M34VF,B000052YM7,5
A25HYW06JXTQE0,B000052YM7,4
AB3Z1NCOIH3EH,B000052YM7,5
A1BYDF75ARSJGA,B000052YM7,5
A2FW15XFEF5EWA,B000052YM7,1
A2XOFULHWYHW95,B000052YM7,2
A2ALP2BZFBZ1K5,B000052YM7,1
A2PCF2BY80QDAU,B000052YM7,3
AU1RU4Y98WX2P,B000052YM7,5
AZZQXL8VDCFTV,B000052YM7,2
A3SHO4WFBWDWO6,B000052YM7,2
AEYFTGZG9RYRB,B000052YM7,5
A2OHDMTO47QNBR,B000052YM7,5
A3EO0WA7R3LVBQ,B000052YM7,5
A3OGYY2EOJCSQ0,B000052YM7,4
AUZI8OLKW1SVS,B000052YM7,1
A1R0SLJ8S4FRSK,B000052YM7,3
A1T40C6ZKZN1CZ,B000052YM7,5
A2XZFT6C9H0MLO,B000052YM7,5
A3J3E7W9QGXEW9,B000052YM7,5
AOQLO5XO2JFG1,B000052YM7,5
A62ZFWGBKKQ9B,B000052YM7,4
A3E3I434PHAWUP,B000052YM7,5
A2BD8J6VQMFI9U,B000052YM7,5
A15MJXN9GBYAYU,B000052YM7,3
AT0972Q35ZYBO,B000052YM7,5
AMUKWXYPM3QPP,B000052YM7,5
AUQIBT0LJSUXI,B000052YM7,5
A3K3QBNSSRCXZF,B000052YM7,5
A365WHP6YYSU5C,B000052YM7,5
A200NRJGN6RDKI,B000052YM7,5
A3U30FKFTAUPZR,B000052YM7,5
A1BZVJF5WSQMEQ,B000052YM7,5
A3KAZSH9YHRN9K,B000052YM7,1
ACAZCBNMNZT2X,B000052YM7,5
A2TZDLTBR5I5S,B000052YM7,5
A3NFSHPGUKEWMS,B000052YM7,1
A46KQGP4ITB1R,B000052YM7,2
AVXC6UHG42PPW,B000052YM7,5
A2PZ1HW02GW8FY,B000052YM7,5
AYBJULJXNYBCH,B000052YM7,5
A2JZH3LIKO29B4,B000052YM7,3
A3U3YZ0DBNMV1X,B000052YM7,5
AKZ2ROZZDXZFD,B000052YM7,3
A1IFPYPSXJ43W6,B000052YM7,1
A3U26TEZ3WG5R8,B000052YM7,5
A1SQEU17T6290M,B000052YM7,3
A1ZONO6QREUL60,B000052YM7,5
A3CUCWRPSLAW7B,B000052YM7,5
A2GV3PVRPD2KY,B000052YM7,5
AFD89IGEWOK9W,B000052YM7,4
ALUAEARQDJYLX,B000052YM7,4
A3MRR68IZ6UY94,B000052YM7,4
A1LSFG5FJB9TQ9,B000052YM7,4
A1S8PGTQ8H1D61,B000052YM7,2
A1RVX49SFL5427,B000052YM7,3
A7FWXSVPQY0W1,B000052YM7,3
A25H4XBRWCGP6Y,B000052YM7,5
A2IRKG98LO6ZFI,B000052YM7,5
A3229XXKDA4TI3,B000052YM7,3
A3JW6TQC4RTV0N,B000052YM7,4
A3LWSXFD0TXW9W,B000052YM7,5
A1GDMT0IROQ84C,B000052YM7,5
A3DYRN5I7QBVWK,B000052YM7,5
A1CXTGVY2MV1B1,B000052YM7,4
AA0P3BFVW85XT,B000052YM7,5
A3MQO6OWX5TMEE,B000052YM7,5
AMOEF5KDY0MU6,B000052YM7,5
A1WS68MOKX1I5X,B000052YM7,3
A340UTBGHV3ZZN,B000052YM7,5
A1PLJEN27NAUD,B000052YM7,5
A20DZFFNQ24X5R,B000052YM7,4
A73EOXSI4QTUX,B000052YM7,5
A39QH03VD9U048,B000052YM7,5
AUHOMJTAIQEA7,B000052YM7,5
A1G0Z94JIEHZ4R,B000052YM7,5
AEZEE300KUU8X,B000052YM7,5
A29FYI25YQ4442,B000052YM7,5
A1P2E9BOYZ7LK4,B000052YM7,5
A16O31RDDJGGFX,B000052YM7,5
A2Q9WAY4AWMHNN,B000052YM7,4
A1QY4A6G7MQR4R,B000052YM7,4
A17TKLM1DPIIFE,B000052YM7,5
A1WENDMOVRO24P,B000052YM7,5
A3F51PGRHRUKWD,B000052YM7,5
A3CKG6AI42P2QC,B000052YM7,4
A37BDEIGIXX538,B000052YM7,5
A25330LLZWPAM2,B000052YM7,5
A1KH9JW9HRBPRL,B000052YM7,4
A36FXHSXME1KHM,B000052YM7,5
A3FA78E0G3G4GQ,B000052YM7,5
A13864M6JG7Y03,B000052YM7,5
AB1TXTH9KT4YM,B000052YM7,3
A12HK0UZ946YMI,B000052YM7,3
A228SRMN7RV2N,B000052YM7,5
A3TIU8KJ29GASQ,B000052YM7,2
A2SDEI54C7QTU9,B000052YM7,2
A1S1SSE7HQDZEW,B000052YM7,4
ANL82U50ND6DJ,B000052YM7,4
AU2LAPVPTWU7E,B000052YM7,5
A1LVS5Q393H8SY,B000052YM7,4
A2JP9E1H0SF392,B000052YM7,5
AGTZU3YUSRSOO,B000052YM7,5
A3CGXO38ILDT0D,B000052YM7,2
A19B5TS358JVPO,B000052YM7,3
A2KM7VRKYOJIZX,B000052YM7,3
A1F9Z42CFF9IAY,B000052YM7,5
A2BTF46GTQZYYX,B000052YM7,5
A3IN4Y5L2MG732,B000052YM7,3
A3EQTI5X8YP3M8,B000052YM7,5
A1B7PRQMN3NC,B000052YM7,5
A1KFVYUW8D3Q3,B000052YM7,2
A2EW4C6SO8T99A,B000052YM7,5
A1SODBHVWA59E6,B000052YM7,2
A3PN7VU4XAMH95,B000052YM7,3
A9Y3LK8PN6ZAX,B000052YM7,5
A1AP2KFZI7IK4P,B000052YM7,4
A2XBDWD9QM8U0Q,B000052YM7,5
AT254KYO2W95N,B000052YM7,3
A5NPVZ6CCXJEL,B000052YM7,4
A1SCCS9WYGDN82,B000052YM7,5
A26GBAGA87OH7B,B000052YM7,4
A1JVEOIYFZO6T0,B000052YM7,4
A19L596FTR5TYK,B000052YM7,4
AUFD1F1DZKLWX,B000052YM7,5
A16X7RR4UIRT6D,B000052YM7,5
A212TAKYCVZQTK,B000052YM7,5
A6UE3HZYGSTA3,B000052YM8,5
AIUILBARGTI69,B000052YM8,5
ASVX923HT7T3P,B000052YM8,5
A2GYJ5BYC0L278,B000052YM8,5
A1WSPYKCUG00IG,B000052YM8,5
ABZPTVICDXYML,B000052YM8,5
A3PR1J7HNI2I5R,B000052YM8,1
A1ZQOLWFJ93KLR,B000052YM8,5
APKO9CRFAXJW3,B000052YM8,5
A2YB5103AQ463Z,B000052YM8,5
A24FGO73P2QI4L,B000052YM8,5
A1LH7X5W2HKY4H,B000052YM8,4
A3RPC1ZCFU0ZOX,B000052YM8,5
A2VZ5WZ6G3ZY03,B000052YM8,5
A3H9F5GU132K5O,B000052YM8,1
A28YMYEQWPOYAU,B000052YM8,5
A2XBGHCLHP57QO,B000052YM8,1
A2YPU447T3XSPP,B000052YM8,1
ASIYLBR30K9T9,B000052YM8,5
AD9JCXUS7GFXA,B000052YM8,3
A124E2PP8T2M0J,B000052YM8,5
AYY1OER56P6MD,B000052YM8,5
A141648B3XWD95,B000052YM8,5
A2QXHFC31VOPSU,B000052YM8,5
A3HFZBFXE4C5BA,B000052YM8,4
AHPFHBUM3P7HG,B000052YM8,5
A2KYMCDJM8888H,B000052YM8,5
A3MY7DGG29CDEV,B000052YM8,5
A3E8G24AWOJWE6,B000052YM8,5
A1NIDX8FSDBSR,B000052YM8,5
A3PTZFRD34YJ2P,B000052YM8,5
A31DJ02D9A5SK2,B000052YM8,5
A3BVX4ITKW126Z,B000052YM8,5
A2ODIWTLSE3QNF,B000052YM8,4
A3H766CURU0IRM,B000052YM8,4
A3KY01E3DYBEAO,B000052YM8,5
A2VOGNBUMXSW13,B000052YM8,3
A1NW3BN8HF400A,B000052YM8,5
A18267D6147A3W,B000052YM8,5
ACYCR5MA5Q1IM,B000052YM8,5
A3OQNWCOITZSSH,B000052YM8,2
AZLXFHIJ0J4VQ,B000052YM8,5
A3I62AXSIW10I4,B000052YM8,5
AGXSTPO1KZN7O,B000052YM8,5
A3DU3SVO50UZTC,B000052YM8,5
AD84I810Z8B8M,B000052YM8,5
AM61TJOMAMCXW,B000052YM8,5
A1NB2R4YI2XIA8,B000052YM8,5
A3GSV0LZMH6E7Y,B000052YM8,5
ADTSHNMG6BA9L,B000052YM8,4
A2YANT4VAX6MH3,B000052YM8,3
AELW3XPXKW11B,B000052YM8,5
AJX0CXILSFMLT,B000052YM8,5
A2WQIPHWG2M55Y,B000052YM8,5
A3OPP75L9OF070,B000052YM8,5
A21BGF53I47YEH,B000052YM8,4
A3QND3NDS2NTCC,B000052YM8,5
AUFB3GQJV10P0,B000052YM8,4
A3JFPKDTME92SU,B000052YM8,5
A37FA48Z1NEWLV,B000052YM8,5
A338TV7XST52KI,B000052YM8,3
AXXPG3CK9GRSW,B000052YM8,3
A27MQUEQKZHERJ,B000052YM8,5
A3IFITV3FOA840,B000052YM8,5
A3QODNQFK0PLCN,B000052YM8,5
AAFVV0MUY7R31,B000052YM8,5
A1PA9GWLKQ9Z70,B000052YM8,3
A3E1E9Q6FRJXRB,B000052YM8,5
A8PNTUDL0SI4F,B000052YM8,5
A3SMH6R0L1HSYN,B000052YM8,3
A2BY7LRPQI9YZQ,B000052YM8,3
A3CUCWRPSLAW7B,B000052YM8,5
A33ZU62LE95LPU,B000052YM8,1
A1FRUDD8BGL9ZG,B000052YM8,5
A8RP3ZW268BK2,B000052YM8,4
A1QO3N8OON4ZAP,B000052YM8,5
AD2Z9L0R8P586,B000052YM8,1
A10GUAYV0VENIN,B000052YM8,5
AK6QA8G9E870E,B000052YM8,4
A3KMT39SPJ3TOP,B000052YM8,3
A208AWSFQSJNKQ,B000052YM8,3
A3656TKDR9C7QC,B000052YM8,5
A1KRRJ4TXGDG4W,B000052YM8,5
A1VARFDX5945TQ,B000052YM8,4
A178DTJY0G9Z3E,B000052YM8,5
A1U2DM9PRSHGKI,B000052YM8,3
ABBW49R5X18GO,B000052YM8,5
A1OCN4EXP5SUIE,B000052YM8,5
A2R9U86C2OOK5M,B000052YM8,5
ADHFK8KB3PFDW,B000052YME,4
A35386JE4XM5DM,B000052YME,1
A2NXI8I7QW9G,B000052YME,5
A1TQHVPUHOH48A,B000052YME,5
A1CTZDO3P9V6N0,B000052YME,5
A3D2TD0OSW7PTX,B000052YME,5
A30ALULRTI7DHL,B000052YME,5
A3JOQTAW7ESB9Z,B000052YME,5
A22Q0I07DZ2D0Z,B000052YME,5
AAPT3ATUM5ZKI,B000052YME,5
A23STXOTXPFI0O,B000052YME,5
A1MRPM60JXDNM5,B000052YME,5
A3AW2ZG0GP4SKN,B000052YME,5
AHJMDASJYY4T3,B000052YME,5
AR50AIV9LRWG8,B000052YME,3
A2U0COBLC9T82A,B000052YME,5
A3MO9BAEDAH57Z,B000052YMF,5
A1XW9ZVGI8J7R1,B000052YMF,4
A2K0NR82UD4O89,B000052YMF,5
A2WKG1LZFRSRQ9,B000052YMF,2
AVI1KY8RCQQ8B,B000052YMF,5
A2Q1A3VDD4KA4I,B000052YMF,5
AV33PCPJ6HC95,B000052YMF,1
A1866YYAVFRS7E,B000052YMF,5
A2VQTW9YF9A3EU,B000052YMF,1
A3LV2RZ3WH05TZ,B000052YMF,5
A1754L2ONEUWO3,B000052YMG,5
AFSYYOHUHY91J,B000052YMG,5
A32OUMRTG05117,B000052YMG,5
A3MN8VFUIPWWD8,B000052YMG,5
A38D8012GB0E1M,B000052YMG,5
AUZOOEDH3SWPY,B000052YMG,5
A3JTX5GPDNI2IQ,B000052YMG,5
A2B6ZAEJJI0NG2,B000052YMG,5
A3HQKJ7S1U19P7,B000052YMG,4
A1UMMBPVGD7CUG,B000052YMG,4
A8HU4STYTBWF8,B000052YMG,3
A2LWRFC59V63S0,B000052YMG,5
A34UKI0YESTL0X,B000052YMG,5
A2IE37QJZ7PXBQ,B000052YMG,5
A3VROL8CW905D6,B000052YMG,5
A2VMCXMUX6NH0I,B000052YMG,5
A3S8EU8NE7TARX,B000052YMG,5
A2F9JZ3UHAY8OA,B000052YMG,5
A2GMBKANF9MGGC,B000052YMG,5
AZZNK89PXD006,B000052YMG,5
A1EONVG3Z9BD8O,B000052YMG,2
A1G7KDKS9OUIX3,B000052YMG,5
A1NNJDGH5QVAM5,B000052YMG,3
A2X1OV5QPMWBPG,B000052YMG,5
ATFF4A90A3GFI,B000052YMG,5
A20ORTSQTEQX0Y,B000052YMG,5
AONAP6YUR5SHV,B000052YMG,5
A1438Y2L2VY8XY,B000052YMG,5
AP982VQMVADMK,B000052YMG,4
A2AGBXBYW92SWB,B000052YMG,4
AEK2HANIZTD43,B000052YMG,5
A1YZGWRH6B39E1,B000052YMG,5
A16YB2Y130UYJG,B000052YMG,5
A2E2JUCW0K2YY3,B000052YMG,4
A2ZL5ER9BBEVYG,B000052YMG,5
A1HFBMPKP8MYPM,B000052YMG,5
ADTRYDVPDLZBJ,B000052YMG,5
A30AFVTFV9Q8UF,B000052YMG,5
A15I2KJE8NT5X3,B000052YMG,5
A1VMGA229CGJLN,B000052YMG,5
AQU0XD5MUG0KZ,B000052YMG,5
A29NATLZCU06ES,B000052YMG,3
A39V89BF1GT1BK,B000052YMG,5
A1664K1NEY0Q6P,B000052YMG,3
AAQYUYY5XZDP9,B000052YMG,5
A1RFTOQJEQY3Q7,B000052YMG,5
A2L01TYLM31V6O,B000052YMG,5
ATN7VEVZ39Q1U,B000052YMG,5
A32O5INF6CF0AF,B000052YMG,5
ALMRIE2FSRO6W,B000052YMG,2
A2EEUGPASQOEHL,B000052YMG,5
AZZNK89PXD006,B000052YMH,1
AGFM0OHGGQJ3,B000052YMH,5
A6LKIOFD91CT5,B000052YMH,4
AI9A2UC8M4BNO,B000052YMH,5
A1W48FQZP964FY,B000052YMM,4
A8OWTSUEDOYLM,B000052YMO,5
A1YWSN8E4QN19,B000052YMO,5
A3UQL0H1UYV2GH,B000052YMO,4
A24Z11HA2FFBY4,B000052YMO,5
A2427BCGOUDZ3,B000052YMO,4
A2A3TIQ61PG7LL,B000052YMO,5
A2PHYM6J2A3QJY,B000052YMO,5
A31956QHSAHB2G,B000052YMO,5
A2SNQ6IQOKWJ6O,B000052YMO,5
A3IJ3AEFKL4EWG,B000052YMO,5
AL1E0OJJDAGW7,B000052YMO,1
AESW82D6PCDDE,B000052YMQ,5
A1K6X4W9MRDI3L,B000052YMQ,5
A3D5W3BNXJYX7R,B000052YMQ,4
AZ9OGLR7W8IKB,B000052YMQ,4
A1PTT4XGVX9CDH,B000052YMQ,5
A22OWLY1J6XEH8,B000052YMQ,4
A39L1BE8TZUR9N,B000052YMQ,5
A2S98D63FTE7KP,B000052YMQ,5
A18ZYE9LUWEPKA,B000052YMQ,5
A1PSVZBM894R5H,B000052YMQ,5
A2FCG6UU89P8FP,B000052YMQ,5
A3HT5HIKG2BP0P,B000052YMQ,3
AZZHJZP4GQPPZ,B000052YMQ,5
A37P0E2D6WKEJR,B000052YMQ,4
A3U1BT9KE8BUMW,B000052YMQ,5
A2M9VZCM4ILG67,B000052YMQ,5
A3M174IC0VXOS2,B000052YMQ,4
A2T0V99GLGXWCM,B000052YMQ,5
A2LMTWX91QEQR0,B000052YMQ,3
A35CDEZIZJ6VZN,B000052YMQ,5
A2GOE7Q85V7E22,B000052YMQ,5
